trial_index subject_id group condition task item_type category image_id distinct_rating distinct_type good_subj
11 1004 1 0 0 0 18 277 2.23 0 1
12 1004 1 0 0 0 23 362 7.17 1 1
13 1004 1 0 0 0 1 6 3.17 0 1
14 1004 1 0 0 0 30 472 2.55 0 1
15 1004 1 0 0 0 17 259 2.5 0 1
16 1004 1 0 0 0 6 85 7.32 1 1
17 1004 1 0 0 0 13 205 3.26 0 1
18 1004 1 0 0 0 20 315 2.75 0 1
19 1004 1 0 0 0 7 106 7.66 1 1
20 1004 1 0 0 0 10 155 1.73 0 1
21 1004 1 0 0 0 10 158 2.59 0 1
22 1004 1 0 0 0 22 347 6.7 1 1
23 1004 1 0 0 0 25 396 1.85 0 1
24 1004 1 0 0 0 18 285 2.27 0 1
25 1004 1 0 0 0 9 140 2.97 0 1
26 1004 1 0 0 0 27 420 7.61 1 1
27 1004 1 0 0 0 29 464 1.93 0 1
28 1004 1 0 0 0 4 64 2.52 0 1
29 1004 1 0 0 0 3 36 2.98 0 1
30 1004 1 0 0 0 24 373 7.32 1 1
31 1004 1 0 0 0 30 465 2.7 0 1
32 1004 1 0 0 0 28 433 7.18 1 1
33 1004 1 0 0 0 15 230 3.4 0 1
34 1004 1 0 0 0 3 37 3.08 0 1
35 1004 1 0 0 0 30 476 2.48 0 1
36 1004 1 0 0 0 4 59 1.99 0 1
37 1004 1 0 0 0 13 198 2.65 0 1
38 1004 1 0 0 0 4 56 3.02 0 1
39 1004 1 0 0 0 2 18 1.84 0 1
40 1004 1 0 0 0 20 319 2.13 0 1
41 1004 1 0 0 0 15 228 3.15 0 1
42 1004 1 0 0 0 13 197 2.97 0 1
43 1004 1 0 0 0 7 112 7.03 1 1
44 1004 1 0 0 0 2 25 1.89 0 1
45 1004 1 0 0 0 25 398 1.43 0 1
46 1004 1 0 0 0 1 8 1.95 0 1
47 1004 1 0 0 0 1 10 3.15 0 1
48 1004 1 0 0 0 15 240 2.57 0 1
49 1004 1 0 0 0 17 263 2.59 0 1
50 1004 1 0 0 0 20 307 1.87 0 1
1 1034 1 0 0 0 3 35 3.14 0 1
2 1034 1 0 0 0 3 37 3.08 0 1
3 1034 1 0 0 0 25 396 1.85 0 1
4 1034 1 0 0 0 2 18 1.84 0 1
5 1034 1 0 0 0 9 136 3.1 0 1
6 1034 1 0 0 0 18 277 2.23 0 1
7 1034 1 0 0 0 29 464 1.93 0 1
8 1034 1 0 0 0 17 266 2.6 0 1
9 1034 1 0 0 0 17 259 2.5 0 1
10 1034 1 0 0 0 20 307 1.87 0 1
11 1034 1 0 0 0 1 10 3.15 0 1
12 1034 1 0 0 0 30 472 2.55 0 1
13 1034 1 0 0 0 15 230 3.4 0 1
14 1034 1 0 0 0 15 240 2.57 0 1
15 1034 1 0 0 0 30 465 2.7 0 1
16 1034 1 0 0 0 4 56 3.02 0 1
17 1034 1 0 0 0 10 160 2.19 0 1
18 1034 1 0 0 0 13 198 2.65 0 1
19 1034 1 0 0 0 9 140 2.97 0 1
20 1034 1 0 0 0 25 397 1.77 0 1
21 1034 1 0 0 0 6 85 7.32 1 1
22 1034 1 0 0 0 4 59 1.99 0 1
23 1034 1 0 0 0 18 280 2.15 0 1
24 1034 1 0 0 0 29 463 2.0 0 1
25 1034 1 0 0 0 7 112 7.03 1 1
26 1034 1 0 0 0 3 36 2.98 0 1
27 1034 1 0 0 0 2 17 1.92 0 1
28 1034 1 0 0 0 20 319 2.13 0 1
29 1034 1 0 0 0 13 197 2.97 0 1
30 1034 1 0 0 0 4 64 2.52 0 1
31 1034 1 0 0 0 18 285 2.27 0 1
32 1034 1 0 0 0 29 451 1.86 0 1
33 1034 1 0 0 0 20 315 2.75 0 1
34 1034 1 0 0 0 7 106 7.66 1 1
35 1034 1 0 0 0 1 8 1.95 0 1
36 1034 1 0 0 0 23 362 7.17 1 1
37 1034 1 0 0 0 1 6 3.17 0 1
38 1034 1 0 0 0 27 420 7.61 1 1
39 1034 1 0 0 0 30 476 2.48 0 1
40 1034 1 0 0 0 9 139 1.74 0 1
41 1034 1 0 0 0 15 228 3.15 0 1
42 1034 1 0 0 0 10 158 2.59 0 1
43 1034 1 0 0 0 24 373 7.32 1 1
44 1034 1 0 0 0 22 347 6.7 1 1
45 1034 1 0 0 0 13 205 3.26 0 1
46 1034 1 0 0 0 17 263 2.59 0 1
47 1034 1 0 0 0 2 25 1.89 0 1
48 1034 1 0 0 0 28 433 7.18 1 1
49 1034 1 0 0 0 25 398 1.43 0 1
50 1034 1 0 0 0 10 155 1.73 0 1
1 1013 2 0 0 0 23 365 6.57 1 0
2 1013 2 0 0 0 30 467 1.95 0 0
3 1013 2 0 0 0 17 261 2.14 0 0
4 1013 2 0 0 0 29 456 1.5 0 0
5 1013 2 0 0 0 30 471 2.73 0 0
6 1013 2 0 0 0 10 152 1.38 0 0
7 1013 2 0 0 0 17 269 2.8 0 0
8 1013 2 0 0 0 8 125 7.28 1 0
9 1013 2 0 0 0 4 50 2.73 0 0
10 1013 2 0 0 0 6 86 8.01 1 0
11 1013 2 0 0 0 30 466 2.9 0 0
12 1013 2 0 0 0 13 206 3.41 0 0
13 1013 2 0 0 0 17 258 2.89 0 0
14 1013 2 0 0 0 15 227 2.67 0 0
15 1013 2 0 0 0 15 238 3.31 0 0
16 1013 2 0 0 0 29 452 1.8 0 0
17 1013 2 0 0 0 28 447 7.79 1 0
18 1013 2 0 0 0 10 154 2.88 0 0
19 1013 2 0 0 0 18 284 1.92 0 0
20 1013 2 0 0 0 20 314 1.94 0 0
21 1013 2 0 0 0 7 107 7.11 1 0
22 1013 2 0 0 0 4 60 2.6 0 0
23 1013 2 0 0 0 10 149 3.02 0 0
24 1013 2 0 0 0 28 445 7.58 1 0
25 1013 2 0 0 0 18 279 1.97 0 0
26 1013 2 0 0 0 25 400 1.71 0 0
27 1013 2 0 0 0 18 287 2.19 0 0
28 1013 2 0 0 0 9 141 3.12 0 0
29 1013 2 0 0 0 13 202 3.09 0 0
30 1013 2 0 0 0 1 3 3.17 0 0
31 1013 2 0 0 0 7 99 7.24 1 0
32 1013 2 0 0 0 9 142 3.22 0 0
33 1013 2 0 0 0 3 42 2.84 0 0
34 1013 2 0 0 0 20 308 2.2 0 0
35 1013 2 0 0 0 15 226 3.2 0 0
36 1013 2 0 0 0 13 207 3.11 0 0
37 1013 2 0 0 0 1 9 2.49 0 0
38 1013 2 0 0 0 25 385 1.43 0 0
39 1013 2 0 0 0 20 318 2.58 0 0
40 1013 2 0 0 0 29 459 1.82 0 0
41 1013 2 0 0 0 1 4 3.18 0 0
42 1013 2 0 0 0 2 24 2.31 0 0
43 1013 2 0 0 0 3 47 3.05 0 0
44 1013 2 0 0 0 9 129 3.25 0 0
45 1013 2 0 0 0 25 391 1.73 0 0
46 1013 2 0 0 0 2 26 2.76 0 0
47 1013 2 0 0 0 2 29 2.68 0 0
48 1013 2 0 0 0 4 62 2.95 0 0
49 1013 2 0 0 0 24 382 6.86 1 0
50 1013 2 0 0 0 3 33 2.97 0 0
1 1030 1 0 0 0 3 36 2.98 0 1
2 1030 1 0 0 0 9 136 3.1 0 1
3 1030 1 0 0 0 30 476 2.48 0 1
4 1030 1 0 0 0 25 397 1.77 0 1
5 1030 1 0 0 0 29 464 1.93 0 1
6 1030 1 0 0 0 7 112 7.03 1 1
7 1030 1 0 0 0 22 347 6.7 1 1
8 1030 1 0 0 0 24 373 7.32 1 1
9 1030 1 0 0 0 1 8 1.95 0 1
10 1030 1 0 0 0 4 64 2.52 0 1
11 1030 1 0 0 0 17 263 2.59 0 1
12 1030 1 0 0 0 20 307 1.87 0 1
13 1030 1 0 0 0 13 198 2.65 0 1
14 1030 1 0 0 0 2 25 1.89 0 1
15 1030 1 0 0 0 23 362 7.17 1 1
16 1030 1 0 0 0 15 228 3.15 0 1
17 1030 1 0 0 0 17 259 2.5 0 1
18 1030 1 0 0 0 30 472 2.55 0 1
19 1030 1 0 0 0 20 315 2.75 0 1
20 1030 1 0 0 0 25 398 1.43 0 1
21 1030 1 0 0 0 3 35 3.14 0 1
22 1030 1 0 0 0 15 240 2.57 0 1
23 1030 1 0 0 0 9 140 2.97 0 1
24 1030 1 0 0 0 10 158 2.59 0 1
25 1030 1 0 0 0 4 59 1.99 0 1
26 1030 1 0 0 0 28 433 7.18 1 1
27 1030 1 0 0 0 18 280 2.15 0 1
28 1030 1 0 0 0 10 160 2.19 0 1
29 1030 1 0 0 0 27 420 7.61 1 1
30 1030 1 0 0 0 13 205 3.26 0 1
31 1030 1 0 0 0 29 463 2.0 0 1
32 1030 1 0 0 0 18 277 2.23 0 1
33 1030 1 0 0 0 25 396 1.85 0 1
34 1030 1 0 0 0 29 451 1.86 0 1
35 1030 1 0 0 0 18 285 2.27 0 1
36 1030 1 0 0 0 17 266 2.6 0 1
37 1030 1 0 0 0 2 17 1.92 0 1
38 1030 1 0 0 0 7 106 7.66 1 1
39 1030 1 0 0 0 13 197 2.97 0 1
40 1030 1 0 0 0 6 85 7.32 1 1
41 1030 1 0 0 0 2 18 1.84 0 1
42 1030 1 0 0 0 9 139 1.74 0 1
43 1030 1 0 0 0 30 465 2.7 0 1
44 1030 1 0 0 0 4 56 3.02 0 1
45 1030 1 0 0 0 1 10 3.15 0 1
46 1030 1 0 0 0 10 155 1.73 0 1
47 1030 1 0 0 0 20 319 2.13 0 1
48 1030 1 0 0 0 1 6 3.17 0 1
49 1030 1 0 0 0 3 37 3.08 0 1
50 1030 1 0 0 0 15 230 3.4 0 1
1 1035 1 0 0 0 10 155 1.73 0 1
2 1035 1 0 0 0 20 315 2.75 0 1
3 1035 1 0 0 0 17 263 2.59 0 1
4 1035 1 0 0 0 20 319 2.13 0 1
5 1035 1 0 0 0 18 280 2.15 0 1
6 1035 1 0 0 0 13 205 3.26 0 1
7 1035 1 0 0 0 25 396 1.85 0 1
8 1035 1 0 0 0 25 397 1.77 0 1
9 1035 1 0 0 0 4 64 2.52 0 1
10 1035 1 0 0 0 25 398 1.43 0 1
11 1035 1 0 0 0 9 136 3.1 0 1
12 1035 1 0 0 0 15 240 2.57 0 1
13 1035 1 0 0 0 3 35 3.14 0 1
14 1035 1 0 0 0 1 6 3.17 0 1
15 1035 1 0 0 0 1 8 1.95 0 1
16 1035 1 0 0 0 30 472 2.55 0 1
17 1035 1 0 0 0 13 198 2.65 0 1
18 1035 1 0 0 0 29 464 1.93 0 1
19 1035 1 0 0 0 2 17 1.92 0 1
20 1035 1 0 0 0 3 37 3.08 0 1
21 1035 1 0 0 0 15 228 3.15 0 1
22 1035 1 0 0 0 17 259 2.5 0 1
23 1035 1 0 0 0 7 112 7.03 1 1
24 1035 1 0 0 0 18 285 2.27 0 1
25 1035 1 0 0 0 9 139 1.74 0 1
26 1035 1 0 0 0 24 373 7.32 1 1
27 1035 1 0 0 0 1 10 3.15 0 1
28 1035 1 0 0 0 28 433 7.18 1 1
29 1035 1 0 0 0 23 362 7.17 1 1
30 1035 1 0 0 0 3 36 2.98 0 1
31 1035 1 0 0 0 4 56 3.02 0 1
32 1035 1 0 0 0 27 420 7.61 1 1
33 1035 1 0 0 0 30 476 2.48 0 1
34 1035 1 0 0 0 20 307 1.87 0 1
35 1035 1 0 0 0 2 18 1.84 0 1
36 1035 1 0 0 0 18 277 2.23 0 1
37 1035 1 0 0 0 17 266 2.6 0 1
38 1035 1 0 0 0 29 451 1.86 0 1
39 1035 1 0 0 0 2 25 1.89 0 1
40 1035 1 0 0 0 7 106 7.66 1 1
41 1035 1 0 0 0 9 140 2.97 0 1
42 1035 1 0 0 0 29 463 2.0 0 1
43 1035 1 0 0 0 4 59 1.99 0 1
44 1035 1 0 0 0 6 85 7.32 1 1
45 1035 1 0 0 0 30 465 2.7 0 1
46 1035 1 0 0 0 10 158 2.59 0 1
47 1035 1 0 0 0 13 197 2.97 0 1
48 1035 1 0 0 0 15 230 3.4 0 1
49 1035 1 0 0 0 10 160 2.19 0 1
50 1035 1 0 0 0 22 347 6.7 1 1
1 1003 1 0 0 0 25 396 1.85 0 1
2 1003 1 0 0 0 3 37 3.08 0 1
3 1003 1 0 0 0 13 198 2.65 0 1
4 1003 1 0 0 0 25 398 1.43 0 1
5 1003 1 0 0 0 20 319 2.13 0 1
6 1003 1 0 0 0 18 285 2.27 0 1
7 1003 1 0 0 0 1 10 3.15 0 1
8 1003 1 0 0 0 9 139 1.74 0 1
9 1003 1 0 0 0 18 277 2.23 0 1
10 1003 1 0 0 0 7 106 7.66 1 1
11 1003 1 0 0 0 3 36 2.98 0 1
12 1003 1 0 0 0 2 25 1.89 0 1
13 1003 1 0 0 0 1 8 1.95 0 1
14 1003 1 0 0 0 17 259 2.5 0 1
15 1003 1 0 0 0 10 155 1.73 0 1
16 1003 1 0 0 0 30 465 2.7 0 1
17 1003 1 0 0 0 24 373 7.32 1 1
18 1003 1 0 0 0 28 433 7.18 1 1
19 1003 1 0 0 0 2 17 1.92 0 1
20 1003 1 0 0 0 6 85 7.32 1 1
21 1003 1 0 0 0 2 18 1.84 0 1
22 1003 1 0 0 0 15 228 3.15 0 1
23 1003 1 0 0 0 27 420 7.61 1 1
24 1003 1 0 0 0 13 197 2.97 0 1
25 1003 1 0 0 0 17 266 2.6 0 1
26 1003 1 0 0 0 23 362 7.17 1 1
27 1003 1 0 0 0 25 397 1.77 0 1
28 1003 1 0 0 0 29 464 1.93 0 1
29 1003 1 0 0 0 3 35 3.14 0 1
30 1003 1 0 0 0 18 280 2.15 0 1
31 1003 1 0 0 0 4 64 2.52 0 1
32 1003 1 0 0 0 13 205 3.26 0 1
33 1003 1 0 0 0 29 451 1.86 0 1
34 1003 1 0 0 0 10 160 2.19 0 1
35 1003 1 0 0 0 20 307 1.87 0 1
36 1003 1 0 0 0 20 315 2.75 0 1
37 1003 1 0 0 0 17 263 2.59 0 1
38 1003 1 0 0 0 1 6 3.17 0 1
39 1003 1 0 0 0 30 472 2.55 0 1
40 1003 1 0 0 0 15 230 3.4 0 1
41 1003 1 0 0 0 15 240 2.57 0 1
42 1003 1 0 0 0 9 140 2.97 0 1
43 1003 1 0 0 0 4 56 3.02 0 1
44 1003 1 0 0 0 9 136 3.1 0 1
45 1003 1 0 0 0 22 347 6.7 1 1
46 1003 1 0 0 0 30 476 2.48 0 1
47 1003 1 0 0 0 7 112 7.03 1 1
48 1003 1 0 0 0 4 59 1.99 0 1
49 1003 1 0 0 0 29 463 2.0 0 1
50 1003 1 0 0 0 10 158 2.59 0 1
1 1027 1 0 0 0 20 319 2.13 0 1
2 1027 1 0 0 0 18 277 2.23 0 1
3 1027 1 0 0 0 3 35 3.14 0 1
4 1027 1 0 0 0 20 307 1.87 0 1
5 1027 1 0 0 0 10 160 2.19 0 1
6 1027 1 0 0 0 10 158 2.59 0 1
7 1027 1 0 0 0 6 85 7.32 1 1
8 1027 1 0 0 0 17 259 2.5 0 1
9 1027 1 0 0 0 13 205 3.26 0 1
10 1027 1 0 0 0 1 6 3.17 0 1
11 1027 1 0 0 0 4 59 1.99 0 1
12 1027 1 0 0 0 29 451 1.86 0 1
13 1027 1 0 0 0 18 280 2.15 0 1
14 1027 1 0 0 0 28 433 7.18 1 1
15 1027 1 0 0 0 1 10 3.15 0 1
16 1027 1 0 0 0 18 285 2.27 0 1
17 1027 1 0 0 0 30 472 2.55 0 1
18 1027 1 0 0 0 15 230 3.4 0 1
19 1027 1 0 0 0 25 397 1.77 0 1
20 1027 1 0 0 0 30 465 2.7 0 1
21 1027 1 0 0 0 17 263 2.59 0 1
22 1027 1 0 0 0 4 64 2.52 0 1
23 1027 1 0 0 0 17 266 2.6 0 1
24 1027 1 0 0 0 2 17 1.92 0 1
25 1027 1 0 0 0 7 106 7.66 1 1
26 1027 1 0 0 0 15 228 3.15 0 1
27 1027 1 0 0 0 2 25 1.89 0 1
28 1027 1 0 0 0 20 315 2.75 0 1
29 1027 1 0 0 0 10 155 1.73 0 1
30 1027 1 0 0 0 15 240 2.57 0 1
31 1027 1 0 0 0 1 8 1.95 0 1
32 1027 1 0 0 0 3 37 3.08 0 1
33 1027 1 0 0 0 13 198 2.65 0 1
34 1027 1 0 0 0 25 398 1.43 0 1
35 1027 1 0 0 0 24 373 7.32 1 1
36 1027 1 0 0 0 23 362 7.17 1 1
37 1027 1 0 0 0 9 140 2.97 0 1
38 1027 1 0 0 0 29 464 1.93 0 1
39 1027 1 0 0 0 9 139 1.74 0 1
40 1027 1 0 0 0 30 476 2.48 0 1
41 1027 1 0 0 0 29 463 2.0 0 1
42 1027 1 0 0 0 25 396 1.85 0 1
43 1027 1 0 0 0 4 56 3.02 0 1
44 1027 1 0 0 0 3 36 2.98 0 1
45 1027 1 0 0 0 7 112 7.03 1 1
46 1027 1 0 0 0 22 347 6.7 1 1
47 1027 1 0 0 0 9 136 3.1 0 1
48 1027 1 0 0 0 2 18 1.84 0 1
49 1027 1 0 0 0 13 197 2.97 0 1
50 1027 1 0 0 0 27 420 7.61 1 1
1 1028 2 0 0 0 9 142 3.22 0 0
2 1028 2 0 0 0 2 26 2.76 0 0
3 1028 2 0 0 0 25 385 1.43 0 0
4 1028 2 0 0 0 24 382 6.86 1 0
5 1028 2 0 0 0 29 452 1.8 0 0
6 1028 2 0 0 0 20 318 2.58 0 0
7 1028 2 0 0 0 1 9 2.49 0 0
8 1028 2 0 0 0 1 4 3.18 0 0
9 1028 2 0 0 0 17 269 2.8 0 0
10 1028 2 0 0 0 20 314 1.94 0 0
11 1028 2 0 0 0 3 42 2.84 0 0
12 1028 2 0 0 0 7 107 7.11 1 0
13 1028 2 0 0 0 3 33 2.97 0 0
14 1028 2 0 0 0 8 125 7.28 1 0
15 1028 2 0 0 0 18 284 1.92 0 0
16 1028 2 0 0 0 4 60 2.6 0 0
17 1028 2 0 0 0 7 99 7.24 1 0
18 1028 2 0 0 0 20 308 2.2 0 0
19 1028 2 0 0 0 15 226 3.2 0 0
20 1028 2 0 0 0 13 202 3.09 0 0
21 1028 2 0 0 0 30 471 2.73 0 0
22 1028 2 0 0 0 13 207 3.11 0 0
23 1028 2 0 0 0 3 47 3.05 0 0
24 1028 2 0 0 0 17 261 2.14 0 0
25 1028 2 0 0 0 9 141 3.12 0 0
26 1028 2 0 0 0 18 287 2.19 0 0
27 1028 2 0 0 0 6 86 8.01 1 0
28 1028 2 0 0 0 9 129 3.25 0 0
29 1028 2 0 0 0 30 466 2.9 0 0
30 1028 2 0 0 0 23 365 6.57 1 0
31 1028 2 0 0 0 15 227 2.67 0 0
32 1028 2 0 0 0 4 50 2.73 0 0
33 1028 2 0 0 0 2 24 2.31 0 0
34 1028 2 0 0 0 2 29 2.68 0 0
35 1028 2 0 0 0 25 391 1.73 0 0
36 1028 2 0 0 0 4 62 2.95 0 0
37 1028 2 0 0 0 30 467 1.95 0 0
38 1028 2 0 0 0 29 456 1.5 0 0
39 1028 2 0 0 0 29 459 1.82 0 0
40 1028 2 0 0 0 1 3 3.17 0 0
41 1028 2 0 0 0 18 279 1.97 0 0
42 1028 2 0 0 0 17 258 2.89 0 0
43 1028 2 0 0 0 25 400 1.71 0 0
44 1028 2 0 0 0 15 238 3.31 0 0
45 1028 2 0 0 0 10 149 3.02 0 0
46 1028 2 0 0 0 13 206 3.41 0 0
47 1028 2 0 0 0 28 447 7.79 1 0
48 1028 2 0 0 0 10 154 2.88 0 0
49 1028 2 0 0 0 10 152 1.38 0 0
50 1028 2 0 0 0 28 445 7.58 1 0
1 1014 1 0 0 0 10 158 2.59 0 0
2 1014 1 0 0 0 6 85 7.32 1 0
3 1014 1 0 0 0 1 10 3.15 0 0
4 1014 1 0 0 0 7 112 7.03 1 0
5 1014 1 0 0 0 30 465 2.7 0 0
6 1014 1 0 0 0 25 398 1.43 0 0
7 1014 1 0 0 0 20 319 2.13 0 0
8 1014 1 0 0 0 29 464 1.93 0 0
9 1014 1 0 0 0 18 277 2.23 0 0
10 1014 1 0 0 0 20 315 2.75 0 0
11 1014 1 0 0 0 4 59 1.99 0 0
12 1014 1 0 0 0 30 476 2.48 0 0
13 1014 1 0 0 0 13 198 2.65 0 0
14 1014 1 0 0 0 18 285 2.27 0 0
15 1014 1 0 0 0 13 197 2.97 0 0
16 1014 1 0 0 0 17 266 2.6 0 0
17 1014 1 0 0 0 18 280 2.15 0 0
18 1014 1 0 0 0 9 139 1.74 0 0
19 1014 1 0 0 0 1 6 3.17 0 0
20 1014 1 0 0 0 15 240 2.57 0 0
21 1014 1 0 0 0 20 307 1.87 0 0
22 1014 1 0 0 0 10 155 1.73 0 0
23 1014 1 0 0 0 23 362 7.17 1 0
24 1014 1 0 0 0 17 263 2.59 0 0
25 1014 1 0 0 0 1 8 1.95 0 0
26 1014 1 0 0 0 9 136 3.1 0 0
27 1014 1 0 0 0 4 64 2.52 0 0
28 1014 1 0 0 0 2 18 1.84 0 0
29 1014 1 0 0 0 24 373 7.32 1 0
30 1014 1 0 0 0 4 56 3.02 0 0
31 1014 1 0 0 0 29 463 2.0 0 0
32 1014 1 0 0 0 15 230 3.4 0 0
33 1014 1 0 0 0 2 17 1.92 0 0
34 1014 1 0 0 0 2 25 1.89 0 0
35 1014 1 0 0 0 25 396 1.85 0 0
36 1014 1 0 0 0 29 451 1.86 0 0
37 1014 1 0 0 0 13 205 3.26 0 0
38 1014 1 0 0 0 22 347 6.7 1 0
39 1014 1 0 0 0 30 472 2.55 0 0
40 1014 1 0 0 0 9 140 2.97 0 0
41 1014 1 0 0 0 27 420 7.61 1 0
42 1014 1 0 0 0 10 160 2.19 0 0
43 1014 1 0 0 0 7 106 7.66 1 0
44 1014 1 0 0 0 3 37 3.08 0 0
45 1014 1 0 0 0 3 35 3.14 0 0
46 1014 1 0 0 0 25 397 1.77 0 0
47 1014 1 0 0 0 28 433 7.18 1 0
48 1014 1 0 0 0 17 259 2.5 0 0
49 1014 1 0 0 0 15 228 3.15 0 0
50 1014 1 0 0 0 3 36 2.98 0 0
1 1037 2 0 0 0 18 279 1.97 0 1
2 1037 2 0 0 0 3 47 3.05 0 1
3 1037 2 0 0 0 28 447 7.79 1 1
4 1037 2 0 0 0 30 467 1.95 0 1
5 1037 2 0 0 0 1 9 2.49 0 1
6 1037 2 0 0 0 15 227 2.67 0 1
7 1037 2 0 0 0 9 129 3.25 0 1
8 1037 2 0 0 0 25 400 1.71 0 1
9 1037 2 0 0 0 23 365 6.57 1 1
10 1037 2 0 0 0 10 152 1.38 0 1
11 1037 2 0 0 0 17 261 2.14 0 1
12 1037 2 0 0 0 29 459 1.82 0 1
13 1037 2 0 0 0 18 284 1.92 0 1
14 1037 2 0 0 0 17 258 2.89 0 1
15 1037 2 0 0 0 20 318 2.58 0 1
16 1037 2 0 0 0 29 456 1.5 0 1
17 1037 2 0 0 0 7 99 7.24 1 1
18 1037 2 0 0 0 13 206 3.41 0 1
19 1037 2 0 0 0 4 50 2.73 0 1
20 1037 2 0 0 0 17 269 2.8 0 1
21 1037 2 0 0 0 29 452 1.8 0 1
22 1037 2 0 0 0 2 29 2.68 0 1
23 1037 2 0 0 0 10 149 3.02 0 1
24 1037 2 0 0 0 30 471 2.73 0 1
25 1037 2 0 0 0 2 26 2.76 0 1
26 1037 2 0 0 0 28 445 7.58 1 1
27 1037 2 0 0 0 15 226 3.2 0 1
28 1037 2 0 0 0 9 142 3.22 0 1
29 1037 2 0 0 0 3 33 2.97 0 1
30 1037 2 0 0 0 9 141 3.12 0 1
31 1037 2 0 0 0 25 391 1.73 0 1
32 1037 2 0 0 0 7 107 7.11 1 1
33 1037 2 0 0 0 24 382 6.86 1 1
34 1037 2 0 0 0 30 466 2.9 0 1
35 1037 2 0 0 0 25 385 1.43 0 1
36 1037 2 0 0 0 18 287 2.19 0 1
37 1037 2 0 0 0 3 42 2.84 0 1
38 1037 2 0 0 0 15 238 3.31 0 1
39 1037 2 0 0 0 20 308 2.2 0 1
40 1037 2 0 0 0 1 3 3.17 0 1
41 1037 2 0 0 0 1 4 3.18 0 1
42 1037 2 0 0 0 13 202 3.09 0 1
43 1037 2 0 0 0 20 314 1.94 0 1
44 1037 2 0 0 0 8 125 7.28 1 1
45 1037 2 0 0 0 13 207 3.11 0 1
46 1037 2 0 0 0 4 60 2.6 0 1
47 1037 2 0 0 0 10 154 2.88 0 1
48 1037 2 0 0 0 6 86 8.01 1 1
49 1037 2 0 0 0 2 24 2.31 0 1
50 1037 2 0 0 0 4 62 2.95 0 1
1 1041 1 0 0 0 7 112 7.03 1 1
2 1041 1 0 0 0 13 198 2.65 0 1
3 1041 1 0 0 0 6 85 7.32 1 1
4 1041 1 0 0 0 30 476 2.48 0 1
5 1041 1 0 0 0 3 35 3.14 0 1
6 1041 1 0 0 0 20 307 1.87 0 1
7 1041 1 0 0 0 18 277 2.23 0 1
8 1041 1 0 0 0 10 155 1.73 0 1
9 1041 1 0 0 0 20 319 2.13 0 1
10 1041 1 0 0 0 3 37 3.08 0 1
11 1041 1 0 0 0 3 36 2.98 0 1
12 1041 1 0 0 0 25 396 1.85 0 1
13 1041 1 0 0 0 10 160 2.19 0 1
14 1041 1 0 0 0 25 397 1.77 0 1
15 1041 1 0 0 0 9 136 3.1 0 1
16 1041 1 0 0 0 30 465 2.7 0 1
17 1041 1 0 0 0 13 205 3.26 0 1
18 1041 1 0 0 0 2 17 1.92 0 1
19 1041 1 0 0 0 23 362 7.17 1 1
20 1041 1 0 0 0 25 398 1.43 0 1
21 1041 1 0 0 0 1 6 3.17 0 1
22 1041 1 0 0 0 30 472 2.55 0 1
23 1041 1 0 0 0 29 464 1.93 0 1
24 1041 1 0 0 0 15 230 3.4 0 1
25 1041 1 0 0 0 20 315 2.75 0 1
26 1041 1 0 0 0 15 228 3.15 0 1
27 1041 1 0 0 0 4 64 2.52 0 1
28 1041 1 0 0 0 2 18 1.84 0 1
29 1041 1 0 0 0 29 463 2.0 0 1
30 1041 1 0 0 0 27 420 7.61 1 1
31 1041 1 0 0 0 18 280 2.15 0 1
32 1041 1 0 0 0 28 433 7.18 1 1
33 1041 1 0 0 0 10 158 2.59 0 1
34 1041 1 0 0 0 2 25 1.89 0 1
35 1041 1 0 0 0 9 140 2.97 0 1
36 1041 1 0 0 0 4 59 1.99 0 1
37 1041 1 0 0 0 15 240 2.57 0 1
38 1041 1 0 0 0 1 8 1.95 0 1
39 1041 1 0 0 0 24 373 7.32 1 1
40 1041 1 0 0 0 13 197 2.97 0 1
41 1041 1 0 0 0 22 347 6.7 1 1
42 1041 1 0 0 0 18 285 2.27 0 1
43 1041 1 0 0 0 17 266 2.6 0 1
44 1041 1 0 0 0 1 10 3.15 0 1
45 1041 1 0 0 0 4 56 3.02 0 1
46 1041 1 0 0 0 29 451 1.86 0 1
47 1041 1 0 0 0 17 263 2.59 0 1
48 1041 1 0 0 0 9 139 1.74 0 1
49 1041 1 0 0 0 7 106 7.66 1 1
50 1041 1 0 0 0 17 259 2.5 0 1
1 1001 1 0 0 0 7 112 7.03 1 1
2 1001 1 0 0 0 9 140 2.97 0 1
3 1001 1 0 0 0 15 240 2.57 0 1
4 1001 1 0 0 0 30 472 2.55 0 1
5 1001 1 0 0 0 15 228 3.15 0 1
6 1001 1 0 0 0 4 56 3.02 0 1
7 1001 1 0 0 0 30 465 2.7 0 1
8 1001 1 0 0 0 1 8 1.95 0 1
9 1001 1 0 0 0 29 451 1.86 0 1
10 1001 1 0 0 0 4 59 1.99 0 1
11 1001 1 0 0 0 7 106 7.66 1 1
12 1001 1 0 0 0 10 160 2.19 0 1
13 1001 1 0 0 0 30 476 2.48 0 1
14 1001 1 0 0 0 28 433 7.18 1 1
15 1001 1 0 0 0 3 35 3.14 0 1
16 1001 1 0 0 0 13 198 2.65 0 1
17 1001 1 0 0 0 27 420 7.61 1 1
18 1001 1 0 0 0 6 85 7.32 1 1
