trial_index subject_id group condition task item_type category image_id distinct_rating distinct_type good_subj
45 215 1 1 0 0 17 263 2.59 0 1
46 215 1 1 0 0 29 451 1.86 0 1
47 215 1 1 0 0 10 160 2.19 0 1
48 215 1 1 0 0 25 396 1.85 0 1
49 215 1 1 0 0 17 259 2.5 0 1
50 215 1 1 0 0 9 136 3.1 0 1
51 215 1 1 0 0 7 112 7.03 1 1
52 215 1 1 0 0 30 476 2.48 0 1
53 215 1 1 0 0 24 373 7.32 1 1
54 215 1 1 0 0 29 451 1.86 0 1
55 215 1 1 0 0 30 465 2.7 0 1
56 215 1 1 0 0 29 463 2.0 0 1
57 215 1 1 0 0 17 259 2.5 0 1
58 215 1 1 0 0 9 136 3.1 0 1
59 215 1 1 0 0 2 17 1.92 0 1
60 215 1 1 0 0 9 139 1.74 0 1
61 215 1 1 0 0 1 10 3.15 0 1
62 215 1 1 0 0 10 155 1.73 0 1
63 215 1 1 0 0 1 6 3.17 0 1
64 215 1 1 0 0 18 280 2.15 0 1
65 215 1 1 0 0 2 18 1.84 0 1
66 215 1 1 0 0 4 64 2.52 0 1
67 215 1 1 0 0 28 433 7.18 1 1
68 215 1 1 0 0 15 228 3.15 0 1
69 215 1 1 0 0 9 140 2.97 0 1
70 215 1 1 0 0 13 198 2.65 0 1
71 215 1 1 0 0 13 205 3.26 0 1
72 215 1 1 0 0 20 319 2.13 0 1
73 215 1 1 0 0 25 396 1.85 0 1
74 215 1 1 0 0 4 59 1.99 0 1
75 215 1 1 0 0 23 362 7.17 1 1
76 215 1 1 0 0 22 347 6.7 1 1
77 215 1 1 0 0 15 240 2.57 0 1
78 215 1 1 0 0 1 8 1.95 0 1
79 215 1 1 0 0 6 85 7.32 1 1
80 215 1 1 0 0 4 56 3.02 0 1
81 215 1 1 0 0 3 35 3.14 0 1
82 215 1 1 0 0 2 25 1.89 0 1
83 215 1 1 0 0 13 197 2.97 0 1
84 215 1 1 0 0 18 277 2.23 0 1
85 215 1 1 0 0 20 315 2.75 0 1
86 215 1 1 0 0 25 397 1.77 0 1
87 215 1 1 0 0 25 398 1.43 0 1
88 215 1 1 0 0 17 263 2.59 0 1
89 215 1 1 0 0 20 307 1.87 0 1
90 215 1 1 0 0 17 266 2.6 0 1
91 215 1 1 0 0 3 37 3.08 0 1
92 215 1 1 0 0 29 464 1.93 0 1
93 215 1 1 0 0 18 285 2.27 0 1
94 215 1 1 0 0 10 160 2.19 0 1
95 215 1 1 0 0 3 36 2.98 0 1
96 215 1 1 0 0 15 230 3.4 0 1
97 215 1 1 0 0 10 158 2.59 0 1
98 215 1 1 0 0 7 106 7.66 1 1
99 215 1 1 0 0 30 472 2.55 0 1
100 215 1 1 0 0 27 420 7.61 1 1
101 215 1 1 0 0 13 205 3.26 0 1
102 215 1 1 0 0 18 277 2.23 0 1
103 215 1 1 0 0 13 198 2.65 0 1
104 215 1 1 0 0 10 158 2.59 0 1
105 215 1 1 0 0 25 396 1.85 0 1
106 215 1 1 0 0 30 476 2.48 0 1
107 215 1 1 0 0 29 464 1.93 0 1
108 215 1 1 0 0 28 433 7.18 1 1
109 215 1 1 0 0 7 106 7.66 1 1
110 215 1 1 0 0 4 56 3.02 0 1
111 215 1 1 0 0 1 8 1.95 0 1
112 215 1 1 0 0 1 6 3.17 0 1
113 215 1 1 0 0 4 64 2.52 0 1
114 215 1 1 0 0 24 373 7.32 1 1
115 215 1 1 0 0 18 285 2.27 0 1
116 215 1 1 0 0 2 17 1.92 0 1
117 215 1 1 0 0 9 139 1.74 0 1
118 215 1 1 0 0 10 155 1.73 0 1
119 215 1 1 0 0 15 240 2.57 0 1
120 215 1 1 0 0 9 140 2.97 0 1
121 215 1 1 0 0 29 463 2.0 0 1
122 215 1 1 0 0 7 112 7.03 1 1
123 215 1 1 0 0 6 85 7.32 1 1
124 215 1 1 0 0 29 451 1.86 0 1
125 215 1 1 0 0 15 228 3.15 0 1
126 215 1 1 0 0 3 36 2.98 0 1
127 215 1 1 0 0 30 465 2.7 0 1
128 215 1 1 0 0 20 307 1.87 0 1
129 215 1 1 0 0 17 266 2.6 0 1
130 215 1 1 0 0 9 136 3.1 0 1
131 215 1 1 0 0 17 259 2.5 0 1
132 215 1 1 0 0 20 319 2.13 0 1
133 215 1 1 0 0 25 398 1.43 0 1
134 215 1 1 0 0 17 263 2.59 0 1
135 215 1 1 0 0 1 10 3.15 0 1
136 215 1 1 0 0 3 35 3.14 0 1
137 215 1 1 0 0 22 347 6.7 1 1
138 215 1 1 0 0 25 397 1.77 0 1
139 215 1 1 0 0 23 362 7.17 1 1
140 215 1 1 0 0 10 160 2.19 0 1
141 215 1 1 0 0 4 59 1.99 0 1
142 215 1 1 0 0 2 25 1.89 0 1
143 215 1 1 0 0 30 472 2.55 0 1
144 215 1 1 0 0 27 420 7.61 1 1
145 215 1 1 0 0 3 37 3.08 0 1
146 215 1 1 0 0 20 315 2.75 0 1
147 215 1 1 0 0 2 18 1.84 0 1
148 215 1 1 0 0 15 230 3.4 0 1
149 215 1 1 0 0 13 197 2.97 0 1
150 215 1 1 0 0 18 280 2.15 0 1
1 4 1 0 0 0 27 420 7.61 1 0
2 4 1 0 0 0 20 319 2.13 0 0
3 4 1 0 0 0 22 347 6.7 1 0
4 4 1 0 0 0 24 373 7.32 1 0
5 4 1 0 0 0 25 398 1.43 0 0
6 4 1 0 0 0 20 315 2.75 0 0
7 4 1 0 0 0 15 230 3.4 0 0
8 4 1 0 0 0 13 197 2.97 0 0
9 4 1 0 0 0 17 263 2.59 0 0
10 4 1 0 0 0 1 6 3.17 0 0
11 4 1 0 0 0 13 198 2.65 0 0
12 4 1 0 0 0 15 228 3.15 0 0
13 4 1 0 0 0 29 463 2.0 0 0
14 4 1 0 0 0 17 259 2.5 0 0
15 4 1 0 0 0 25 396 1.85 0 0
16 4 1 0 0 0 17 266 2.6 0 0
17 4 1 0 0 0 10 155 1.73 0 0
18 4 1 0 0 0 9 140 2.97 0 0
19 4 1 0 0 0 23 362 7.17 1 0
20 4 1 0 0 0 7 112 7.03 1 0
21 4 1 0 0 0 3 37 3.08 0 0
22 4 1 0 0 0 28 433 7.18 1 0
23 4 1 0 0 0 10 158 2.59 0 0
24 4 1 0 0 0 2 17 1.92 0 0
25 4 1 0 0 0 15 240 2.57 0 0
26 4 1 0 0 0 1 10 3.15 0 0
27 4 1 0 0 0 4 56 3.02 0 0
28 4 1 0 0 0 13 205 3.26 0 0
29 4 1 0 0 0 9 139 1.74 0 0
30 4 1 0 0 0 3 35 3.14 0 0
31 4 1 0 0 0 9 136 3.1 0 0
32 4 1 0 0 0 7 106 7.66 1 0
33 4 1 0 0 0 1 8 1.95 0 0
34 4 1 0 0 0 3 36 2.98 0 0
35 4 1 0 0 0 30 465 2.7 0 0
36 4 1 0 0 0 18 280 2.15 0 0
37 4 1 0 0 0 25 397 1.77 0 0
38 4 1 0 0 0 29 464 1.93 0 0
39 4 1 0 0 0 6 85 7.32 1 0
40 4 1 0 0 0 4 59 1.99 0 0
41 4 1 0 0 0 30 472 2.55 0 0
42 4 1 0 0 0 30 476 2.48 0 0
43 4 1 0 0 0 18 285 2.27 0 0
44 4 1 0 0 0 29 451 1.86 0 0
45 4 1 0 0 0 4 64 2.52 0 0
46 4 1 0 0 0 10 160 2.19 0 0
47 4 1 0 0 0 2 18 1.84 0 0
48 4 1 0 0 0 18 277 2.23 0 0
49 4 1 0 0 0 2 25 1.89 0 0
50 4 1 0 0 0 20 307 1.87 0 0
1 225 2 0 0 0 9 129 3.25 0 1
2 225 2 0 0 0 3 42 2.84 0 1
3 225 2 0 0 0 2 24 2.31 0 1
4 225 2 0 0 0 4 60 2.6 0 1
5 225 2 0 0 0 10 152 1.38 0 1
6 225 2 0 0 0 15 238 3.31 0 1
7 225 2 0 0 0 18 287 2.19 0 1
8 225 2 0 0 0 24 382 6.86 1 1
9 225 2 0 0 0 30 471 2.73 0 1
10 225 2 0 0 0 30 466 2.9 0 1
11 225 2 0 0 0 20 314 1.94 0 1
12 225 2 0 0 0 29 452 1.8 0 1
13 225 2 0 0 0 3 47 3.05 0 1
14 225 2 0 0 0 17 258 2.89 0 1
15 225 2 0 0 0 20 308 2.2 0 1
16 225 2 0 0 0 9 142 3.22 0 1
17 225 2 0 0 0 13 207 3.11 0 1
18 225 2 0 0 0 4 62 2.95 0 1
19 225 2 0 0 0 10 154 2.88 0 1
20 225 2 0 0 0 6 86 8.01 1 1
21 225 2 0 0 0 15 227 2.67 0 1
22 225 2 0 0 0 2 29 2.68 0 1
23 225 2 0 0 0 17 261 2.14 0 1
24 225 2 0 0 0 23 365 6.57 1 1
25 225 2 0 0 0 29 456 1.5 0 1
26 225 2 0 0 0 8 125 7.28 1 1
27 225 2 0 0 0 20 318 2.58 0 1
28 225 2 0 0 0 4 50 2.73 0 1
29 225 2 0 0 0 17 269 2.8 0 1
30 225 2 0 0 0 25 400 1.71 0 1
31 225 2 0 0 0 30 467 1.95 0 1
32 225 2 0 0 0 1 9 2.49 0 1
33 225 2 0 0 0 29 459 1.82 0 1
34 225 2 0 0 0 7 107 7.11 1 1
35 225 2 0 0 0 7 99 7.24 1 1
36 225 2 0 0 0 9 141 3.12 0 1
37 225 2 0 0 0 18 284 1.92 0 1
38 225 2 0 0 0 1 4 3.18 0 1
39 225 2 0 0 0 10 149 3.02 0 1
40 225 2 0 0 0 28 445 7.58 1 1
41 225 2 0 0 0 2 26 2.76 0 1
42 225 2 0 0 0 13 206 3.41 0 1
43 225 2 0 0 0 25 391 1.73 0 1
44 225 2 0 0 0 18 279 1.97 0 1
45 225 2 0 0 0 15 226 3.2 0 1
46 225 2 0 0 0 3 33 2.97 0 1
47 225 2 0 0 0 25 385 1.43 0 1
48 225 2 0 0 0 28 447 7.79 1 1
49 225 2 0 0 0 13 202 3.09 0 1
50 225 2 0 0 0 1 3 3.17 0 1
1 102 2 1 0 0 9 141 3.12 0 1
2 102 2 1 0 0 29 459 1.82 0 1
3 102 2 1 0 0 2 26 2.76 0 1
4 102 2 1 0 0 25 385 1.43 0 1
5 102 2 1 0 0 20 308 2.2 0 1
6 102 2 1 0 0 9 142 3.22 0 1
7 102 2 1 0 0 29 456 1.5 0 1
8 102 2 1 0 0 13 206 3.41 0 1
9 102 2 1 0 0 6 86 8.01 1 1
10 102 2 1 0 0 24 382 6.86 1 1
11 102 2 1 0 0 15 226 3.2 0 1
12 102 2 1 0 0 10 154 2.88 0 1
13 102 2 1 0 0 18 279 1.97 0 1
14 102 2 1 0 0 17 261 2.14 0 1
15 102 2 1 0 0 2 29 2.68 0 1
16 102 2 1 0 0 28 447 7.79 1 1
17 102 2 1 0 0 4 62 2.95 0 1
18 102 2 1 0 0 17 258 2.89 0 1
19 102 2 1 0 0 1 3 3.17 0 1
20 102 2 1 0 0 15 227 2.67 0 1
21 102 2 1 0 0 8 125 7.28 1 1
22 102 2 1 0 0 18 287 2.19 0 1
23 102 2 1 0 0 17 269 2.8 0 1
24 102 2 1 0 0 10 149 3.02 0 1
25 102 2 1 0 0 30 466 2.9 0 1
26 102 2 1 0 0 25 391 1.73 0 1
27 102 2 1 0 0 3 42 2.84 0 1
28 102 2 1 0 0 1 9 2.49 0 1
29 102 2 1 0 0 29 452 1.8 0 1
30 102 2 1 0 0 4 60 2.6 0 1
31 102 2 1 0 0 13 207 3.11 0 1
32 102 2 1 0 0 4 50 2.73 0 1
33 102 2 1 0 0 23 365 6.57 1 1
34 102 2 1 0 0 30 467 1.95 0 1
35 102 2 1 0 0 20 318 2.58 0 1
36 102 2 1 0 0 7 107 7.11 1 1
37 102 2 1 0 0 10 152 1.38 0 1
38 102 2 1 0 0 9 129 3.25 0 1
39 102 2 1 0 0 25 400 1.71 0 1
40 102 2 1 0 0 15 238 3.31 0 1
41 102 2 1 0 0 2 24 2.31 0 1
42 102 2 1 0 0 13 202 3.09 0 1
43 102 2 1 0 0 3 47 3.05 0 1
44 102 2 1 0 0 7 99 7.24 1 1
45 102 2 1 0 0 3 33 2.97 0 1
46 102 2 1 0 0 28 445 7.58 1 1
47 102 2 1 0 0 1 4 3.18 0 1
48 102 2 1 0 0 30 471 2.73 0 1
49 102 2 1 0 0 20 314 1.94 0 1
50 102 2 1 0 0 18 284 1.92 0 1
51 102 2 1 0 0 10 154 2.88 0 1
52 102 2 1 0 0 29 452 1.8 0 1
53 102 2 1 0 0 24 382 6.86 1 1
54 102 2 1 0 0 1 3 3.17 0 1
55 102 2 1 0 0 1 9 2.49 0 1
56 102 2 1 0 0 30 467 1.95 0 1
57 102 2 1 0 0 18 279 1.97 0 1
58 102 2 1 0 0 18 287 2.19 0 1
59 102 2 1 0 0 10 149 3.02 0 1
60 102 2 1 0 0 9 142 3.22 0 1
61 102 2 1 0 0 4 50 2.73 0 1
62 102 2 1 0 0 28 445 7.58 1 1
63 102 2 1 0 0 13 202 3.09 0 1
64 102 2 1 0 0 29 459 1.82 0 1
65 102 2 1 0 0 30 466 2.9 0 1
66 102 2 1 0 0 18 284 1.92 0 1
67 102 2 1 0 0 29 456 1.5 0 1
68 102 2 1 0 0 17 269 2.8 0 1
69 102 2 1 0 0 20 308 2.2 0 1
70 102 2 1 0 0 4 60 2.6 0 1
71 102 2 1 0 0 15 227 2.67 0 1
72 102 2 1 0 0 13 207 3.11 0 1
73 102 2 1 0 0 2 26 2.76 0 1
74 102 2 1 0 0 10 152 1.38 0 1
75 102 2 1 0 0 8 125 7.28 1 1
76 102 2 1 0 0 13 206 3.41 0 1
77 102 2 1 0 0 3 33 2.97 0 1
78 102 2 1 0 0 20 318 2.58 0 1
79 102 2 1 0 0 23 365 6.57 1 1
80 102 2 1 0 0 3 47 3.05 0 1
81 102 2 1 0 0 2 29 2.68 0 1
82 102 2 1 0 0 20 314 1.94 0 1
83 102 2 1 0 0 3 42 2.84 0 1
84 102 2 1 0 0 7 107 7.11 1 1
85 102 2 1 0 0 15 238 3.31 0 1
86 102 2 1 0 0 6 86 8.01 1 1
87 102 2 1 0 0 9 141 3.12 0 1
88 102 2 1 0 0 25 400 1.71 0 1
89 102 2 1 0 0 25 385 1.43 0 1
90 102 2 1 0 0 2 24 2.31 0 1
91 102 2 1 0 0 1 4 3.18 0 1
92 102 2 1 0 0 15 226 3.2 0 1
93 102 2 1 0 0 25 391 1.73 0 1
94 102 2 1 0 0 7 99 7.24 1 1
95 102 2 1 0 0 17 258 2.89 0 1
96 102 2 1 0 0 30 471 2.73 0 1
97 102 2 1 0 0 17 261 2.14 0 1
98 102 2 1 0 0 28 447 7.79 1 1
99 102 2 1 0 0 9 129 3.25 0 1
100 102 2 1 0 0 4 62 2.95 0 1
101 102 2 1 0 0 29 459 1.82 0 1
102 102 2 1 0 0 13 207 3.11 0 1
103 102 2 1 0 0 15 226 3.2 0 1
104 102 2 1 0 0 3 42 2.84 0 1
105 102 2 1 0 0 7 107 7.11 1 1
106 102 2 1 0 0 9 141 3.12 0 1
107 102 2 1 0 0 13 202 3.09 0 1
108 102 2 1 0 0 1 3 3.17 0 1
109 102 2 1 0 0 10 149 3.02 0 1
110 102 2 1 0 0 30 471 2.73 0 1
111 102 2 1 0 0 29 452 1.8 0 1
112 102 2 1 0 0 9 142 3.22 0 1
113 102 2 1 0 0 10 152 1.38 0 1
114 102 2 1 0 0 13 206 3.41 0 1
115 102 2 1 0 0 1 4 3.18 0 1
116 102 2 1 0 0 9 129 3.25 0 1
117 102 2 1 0 0 30 466 2.9 0 1
118 102 2 1 0 0 7 99 7.24 1 1
119 102 2 1 0 0 29 456 1.5 0 1
120 102 2 1 0 0 23 365 6.57 1 1
121 102 2 1 0 0 18 279 1.97 0 1
122 102 2 1 0 0 8 125 7.28 1 1
123 102 2 1 0 0 4 60 2.6 0 1
124 102 2 1 0 0 28 447 7.79 1 1
125 102 2 1 0 0 17 258 2.89 0 1
126 102 2 1 0 0 4 62 2.95 0 1
127 102 2 1 0 0 20 308 2.2 0 1
128 102 2 1 0 0 24 382 6.86 1 1
129 102 2 1 0 0 25 391 1.73 0 1
130 102 2 1 0 0 18 287 2.19 0 1
131 102 2 1 0 0 2 24 2.31 0 1
132 102 2 1 0 0 3 33 2.97 0 1
133 102 2 1 0 0 2 26 2.76 0 1
134 102 2 1 0 0 18 284 1.92 0 1
135 102 2 1 0 0 4 50 2.73 0 1
136 102 2 1 0 0 20 318 2.58 0 1
137 102 2 1 0 0 15 238 3.31 0 1
138 102 2 1 0 0 20 314 1.94 0 1
139 102 2 1 0 0 1 9 2.49 0 1
140 102 2 1 0 0 17 261 2.14 0 1
141 102 2 1 0 0 25 385 1.43 0 1
142 102 2 1 0 0 10 154 2.88 0 1
143 102 2 1 0 0 15 227 2.67 0 1
144 102 2 1 0 0 6 86 8.01 1 1
145 102 2 1 0 0 2 29 2.68 0 1
146 102 2 1 0 0 17 269 2.8 0 1
147 102 2 1 0 0 25 400 1.71 0 1
148 102 2 1 0 0 30 467 1.95 0 1
149 102 2 1 0 0 28 445 7.58 1 1
150 102 2 1 0 0 3 47 3.05 0 1
1 117 1 1 0 0 20 319 2.13 0 1
2 117 1 1 0 0 17 266 2.6 0 1
3 117 1 1 0 0 28 433 7.18 1 1
4 117 1 1 0 0 7 112 7.03 1 1
5 117 1 1 0 0 9 139 1.74 0 1
6 117 1 1 0 0 13 198 2.65 0 1
7 117 1 1 0 0 30 472 2.55 0 1
8 117 1 1 0 0 29 464 1.93 0 1
9 117 1 1 0 0 22 347 6.7 1 1
10 117 1 1 0 0 25 396 1.85 0 1
11 117 1 1 0 0 18 277 2.23 0 1
12 117 1 1 0 0 29 451 1.86 0 1
13 117 1 1 0 0 15 240 2.57 0 1
14 117 1 1 0 0 13 205 3.26 0 1
15 117 1 1 0 0 3 36 2.98 0 1
16 117 1 1 0 0 30 476 2.48 0 1
17 117 1 1 0 0 10 158 2.59 0 1
18 117 1 1 0 0 6 85 7.32 1 1
19 117 1 1 0 0 1 6 3.17 0 1
20 117 1 1 0 0 20 307 1.87 0 1
21 117 1 1 0 0 17 263 2.59 0 1
22 117 1 1 0 0 10 155 1.73 0 1
23 117 1 1 0 0 17 259 2.5 0 1
24 117 1 1 0 0 30 465 2.7 0 1
25 117 1 1 0 0 2 17 1.92 0 1
26 117 1 1 0 0 9 140 2.97 0 1
27 117 1 1 0 0 10 160 2.19 0 1
28 117 1 1 0 0 3 37 3.08 0 1
29 117 1 1 0 0 15 230 3.4 0 1
30 117 1 1 0 0 23 362 7.17 1 1
31 117 1 1 0 0 4 59 1.99 0 1
32 117 1 1 0 0 4 56 3.02 0 1
33 117 1 1 0 0 25 398 1.43 0 1
34 117 1 1 0 0 3 35 3.14 0 1
35 117 1 1 0 0 9 136 3.1 0 1
36 117 1 1 0 0 20 315 2.75 0 1
37 117 1 1 0 0 18 285 2.27 0 1
38 117 1 1 0 0 7 106 7.66 1 1
39 117 1 1 0 0 13 197 2.97 0 1
40 117 1 1 0 0 1 8 1.95 0 1
41 117 1 1 0 0 27 420 7.61 1 1
42 117 1 1 0 0 15 228 3.15 0 1
43 117 1 1 0 0 1 10 3.15 0 1
44 117 1 1 0 0 4 64 2.52 0 1
45 117 1 1 0 0 24 373 7.32 1 1
46 117 1 1 0 0 2 18 1.84 0 1
47 117 1 1 0 0 18 280 2.15 0 1
48 117 1 1 0 0 25 397 1.77 0 1
49 117 1 1 0 0 29 463 2.0 0 1
50 117 1 1 0 0 2 25 1.89 0 1
51 117 1 1 0 0 28 433 7.18 1 1
52 117 1 1 0 0 2 25 1.89 0 1
53 117 1 1 0 0 3 36 2.98 0 1
54 117 1 1 0 0 18 285 2.27 0 1
55 117 1 1 0 0 2 18 1.84 0 1
56 117 1 1 0 0 4 56 3.02 0 1
57 117 1 1 0 0 13 205 3.26 0 1
58 117 1 1 0 0 15 230 3.4 0 1
59 117 1 1 0 0 10 155 1.73 0 1
60 117 1 1 0 0 10 158 2.59 0 1
61 117 1 1 0 0 27 420 7.61 1 1
62 117 1 1 0 0 3 35 3.14 0 1
63 117 1 1 0 0 25 396 1.85 0 1
64 117 1 1 0 0 6 85 7.32 1 1
65 117 1 1 0 0 1 8 1.95 0 1
66 117 1 1 0 0 20 319 2.13 0 1
67 117 1 1 0 0 18 280 2.15 0 1
68 117 1 1 0 0 22 347 6.7 1 1
69 117 1 1 0 0 1 6 3.17 0 1
70 117 1 1 0 0 1 10 3.15 0 1
71 117 1 1 0 0 17 259 2.5 0 1
72 117 1 1 0 0 25 398 1.43 0 1
73 117 1 1 0 0 9 139 1.74 0 1
74 117 1 1 0 0 20 315 2.75 0 1
75 117 1 1 0 0 24 373 7.32 1 1
76 117 1 1 0 0 29 464 1.93 0 1
77 117 1 1 0 0 17 263 2.59 0 1
78 117 1 1 0 0 30 476 2.48 0 1
79 117 1 1 0 0 2 17 1.92 0 1
80 117 1 1 0 0 7 106 7.66 1 1
81 117 1 1 0 0 29 451 1.86 0 1
82 117 1 1 0 0 7 112 7.03 1 1
83 117 1 1 0 0 13 198 2.65 0 1
84 117 1 1 0 0 4 64 2.52 0 1
85 117 1 1 0 0 9 136 3.1 0 1
86 117 1 1 0 0 3 37 3.08 0 1
87 117 1 1 0 0 4 59 1.99 0 1
88 117 1 1 0 0 23 362 7.17 1 1
89 117 1 1 0 0 20 307 1.87 0 1
90 117 1 1 0 0 29 463 2.0 0 1
91 117 1 1 0 0 25 397 1.77 0 1
92 117 1 1 0 0 30 472 2.55 0 1
93 117 1 1 0 0 15 228 3.15 0 1
94 117 1 1 0 0 18 277 2.23 0 1
95 117 1 1 0 0 10 160 2.19 0 1
96 117 1 1 0 0 15 240 2.57 0 1
97 117 1 1 0 0 30 465 2.7 0 1
98 117 1 1 0 0 9 140 2.97 0 1
99 117 1 1 0 0 13 197 2.97 0 1
100 117 1 1 0 0 17 266 2.6 0 1
101 117 1 1 0 0 10 155 1.73 0 1
102 117 1 1 0 0 28 433 7.18 1 1
103 117 1 1 0 0 9 136 3.1 0 1
104 117 1 1 0 0 15 230 3.4 0 1
105 117 1 1 0 0 7 106 7.66 1 1
106 117 1 1 0 0 13 198 2.65 0 1
107 117 1 1 0 0 2 17 1.92 0 1
108 117 1 1 0 0 20 307 1.87 0 1
109 117 1 1 0 0 2 18 1.84 0 1
110 117 1 1 0 0 30 476 2.48 0 1
111 117 1 1 0 0 2 25 1.89 0 1
112 117 1 1 0 0 23 362 7.17 1 1
113 117 1 1 0 0 25 398 1.43 0 1
114 117 1 1 0 0 29 463 2.0 0 1
115 117 1 1 0 0 7 112 7.03 1 1
116 117 1 1 0 0 25 397 1.77 0 1
117 117 1 1 0 0 1 6 3.17 0 1
118 117 1 1 0 0 17 266 2.6 0 1
119 117 1 1 0 0 18 280 2.15 0 1
120 117 1 1 0 0 3 37 3.08 0 1
121 117 1 1 0 0 3 35 3.14 0 1
122 117 1 1 0 0 29 464 1.93 0 1
123 117 1 1 0 0 15 240 2.57 0 1
124 117 1 1 0 0 20 315 2.75 0 1
125 117 1 1 0 0 9 139 1.74 0 1
126 117 1 1 0 0 10 160 2.19 0 1
127 117 1 1 0 0 13 197 2.97 0 1
128 117 1 1 0 0 4 59 1.99 0 1
129 117 1 1 0 0 25 396 1.85 0 1
130 117 1 1 0 0 17 259 2.5 0 1
131 117 1 1 0 0 17 263 2.59 0 1
132 117 1 1 0 0 15 228 3.15 0 1
133 117 1 1 0 0 18 285 2.27 0 1
134 117 1 1 0 0 1 8 1.95 0 1
135 117 1 1 0 0 4 64 2.52 0 1
136 117 1 1 0 0 29 451 1.86 0 1
137 117 1 1 0 0 1 10 3.15 0 1
138 117 1 1 0 0 4 56 3.02 0 1
139 117 1 1 0 0 13 205 3.26 0 1
140 117 1 1 0 0 30 472 2.55 0 1
141 117 1 1 0 0 9 140 2.97 0 1
142 117 1 1 0 0 3 36 2.98 0 1
143 117 1 1 0 0 27 420 7.61 1 1
144 117 1 1 0 0 18 277 2.23 0 1
145 117 1 1 0 0 24 373 7.32 1 1
146 117 1 1 0 0 20 319 2.13 0 1
147 117 1 1 0 0 10 158 2.59 0 1
148 117 1 1 0 0 30 465 2.7 0 1
149 117 1 1 0 0 22 347 6.7 1 1
150 117 1 1 0 0 6 85 7.32 1 1
1 47 2 0 0 0 1 3 3.17 0 1
2 47 2 0 0 0 4 60 2.6 0 1
3 47 2 0 0 0 15 226 3.2 0 1
4 47 2 0 0 0 4 62 2.95 0 1
5 47 2 0 0 0 15 238 3.31 0 1
6 47 2 0 0 0 10 152 1.38 0 1
7 47 2 0 0 0 1 9 2.49 0 1
8 47 2 0 0 0 4 50 2.73 0 1
9 47 2 0 0 0 3 47 3.05 0 1
10 47 2 0 0 0 17 258 2.89 0 1
11 47 2 0 0 0 10 149 3.02 0 1
12 47 2 0 0 0 13 207 3.11 0 1
13 47 2 0 0 0 18 287 2.19 0 1
14 47 2 0 0 0 2 29 2.68 0 1
15 47 2 0 0 0 6 86 8.01 1 1
16 47 2 0 0 0 9 142 3.22 0 1
17 47 2 0 0 0 25 400 1.71 0 1
18 47 2 0 0 0 25 391 1.73 0 1
19 47 2 0 0 0 3 42 2.84 0 1
20 47 2 0 0 0 24 382 6.86 1 1
21 47 2 0 0 0 28 445 7.58 1 1
22 47 2 0 0 0 10 154 2.88 0 1
23 47 2 0 0 0 1 4 3.18 0 1
24 47 2 0 0 0 30 471 2.73 0 1
25 47 2 0 0 0 2 24 2.31 0 1
26 47 2 0 0 0 29 459 1.82 0 1
27 47 2 0 0 0 23 365 6.57 1 1
28 47 2 0 0 0 17 261 2.14 0 1
29 47 2 0 0 0 28 447 7.79 1 1
30 47 2 0 0 0 18 284 1.92 0 1
31 47 2 0 0 0 20 318 2.58 0 1
32 47 2 0 0 0 25 385 1.43 0 1
33 47 2 0 0 0 17 269 2.8 0 1
34 47 2 0 0 0 9 129 3.25 0 1
35 47 2 0 0 0 2 26 2.76 0 1
36 47 2 0 0 0 29 452 1.8 0 1
37 47 2 0 0 0 18 279 1.97 0 1
38 47 2 0 0 0 29 456 1.5 0 1
39 47 2 0 0 0 20 314 1.94 0 1
40 47 2 0 0 0 3 33 2.97 0 1
41 47 2 0 0 0 30 467 1.95 0 1
42 47 2 0 0 0 30 466 2.9 0 1
43 47 2 0 0 0 9 141 3.12 0 1
44 47 2 0 0 0 20 308 2.2 0 1
45 47 2 0 0 0 15 227 2.67 0 1
46 47 2 0 0 0 7 99 7.24 1 1
47 47 2 0 0 0 7 107 7.11 1 1
48 47 2 0 0 0 8 125 7.28 1 1
49 47 2 0 0 0 13 202 3.09 0 1
50 47 2 0 0 0 13 206 3.41 0 1
1 252 1 1 0 0 20 307 1.87 0 1
2 252 1 1 0 0 18 280 2.15 0 1
3 252 1 1 0 0 10 160 2.19 0 1
4 252 1 1 0 0 29 451 1.86 0 1
5 252 1 1 0 0 13 198 2.65 0 1
6 252 1 1 0 0 25 396 1.85 0 1
7 252 1 1 0 0 9 139 1.74 0 1
8 252 1 1 0 0 22 347 6.7 1 1
9 252 1 1 0 0 3 35 3.14 0 1
10 252 1 1 0 0 25 397 1.77 0 1
11 252 1 1 0 0 2 17 1.92 0 1
12 252 1 1 0 0 20 319 2.13 0 1
13 252 1 1 0 0 23 362 7.17 1 1
14 252 1 1 0 0 4 64 2.52 0 1
15 252 1 1 0 0 7 112 7.03 1 1
16 252 1 1 0 0 13 205 3.26 0 1
17 252 1 1 0 0 9 136 3.1 0 1
18 252 1 1 0 0 10 155 1.73 0 1
19 252 1 1 0 0 24 373 7.32 1 1
20 252 1 1 0 0 25 398 1.43 0 1
21 252 1 1 0 0 29 463 2.0 0 1
22 252 1 1 0 0 17 259 2.5 0 1
23 252 1 1 0 0 18 285 2.27 0 1
24 252 1 1 0 0 17 263 2.59 0 1
25 252 1 1 0 0 4 59 1.99 0 1
